nacionalidad,autoidentificacion_etnica,estatus_migratorio,numero_detenciones,estado_civil,nivel_de_instruccion,genero,edad,sexo
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,FEMENINO,23,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,25,HOMBRE
VENEZOLANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,,REGULAR,0,SOLTERO/A,NO APLICA,NO APLICA,17,HOMBRE
ECUATORIANO,,REGULAR,0,VIUDO/A,BACHILLERATO,MASCULINO,50,HOMBRE
ECUATORIANO,INDÍGENA,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,KICHWA,NO APLICA,0,CASADO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,44,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,NO APLICA,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,FEMENINO,27,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,62,HOMBRE
ECUATORIANO,,,0,DIVORCIADO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,33,HOMBRE
ECUATORIANO,INDÍGENA,,0,CASADO/A,NO APLICA,MASCULINO,58,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,BACHILLERATO,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,FEMENINO,55,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,BACHILLERATO,MASCULINO,34,HOMBRE
ECUATORIANO,MONTUBIO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,46,HOMBRE
VENEZOLANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,25,HOMBRE
ECUATORIANO,,REGULAR,0,SOLTERO/A,NO APLICA,NO APLICA,18,HOMBRE
ECUATORIANO,INDÍGENA,,0,SOLTERO/A,,MASCULINO,26,HOMBRE
ECUATORIANO,INDÍGENA,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,21,HOMBRE
VENEZOLANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,29,HOMBRE
ECUATORIANO,SHUAR,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,40,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,BACHILLERATO,MASCULINO,42,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,REGULAR,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,30,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,34,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,25,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,28,HOMBRE
ECUATORIANO,NEGRO/A,NO APLICA,0,DIVORCIADO/A,BACHILLERATO,MASCULINO,54,HOMBRE
ECUATORIANO,SHUAR,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,40,MUJER
ECUATORIANO,SHUAR,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,FEMENINO,24,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,26,HOMBRE
VENEZOLANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,SHUAR,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,37,HOMBRE
ECUATORIANO,SHUAR,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,32,HOMBRE
ECUATORIANO,INDÍGENA,,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,29,HOMBRE
ECUATORIANO,SHUAR,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
VENEZOLANO,MESTIZO/A,,0,,,MASCULINO,,HOMBRE
ECUATORIANO,MONTUBIO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,38,HOMBRE
VENEZOLANO,MESTIZO/A,IRREGULAR,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,FEMENINO,26,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,DIVORCIADO/A,NO APLICA,MASCULINO,53,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,DIVORCIADO/A,NO APLICA,MASCULINO,46,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,18,HOMBRE
VENEZOLANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,18,HOMBRE
ECUATORIANO,MULATO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,UNION DE HECHO,NO APLICA,MASCULINO,28,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,NO APLICA,MASCULINO,57,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,45,HOMBRE
COLOMBIANO,MESTIZO/A,,0,,,MASCULINO,21,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,18,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,37,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,15,HOMBRE
COLOMBIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,NO APLICA,MASCULINO,73,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,,FEMENINO,30,MUJER
ECUATORIANO,MONTUBIO/A,,0,SOLTERO/A,,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,FEMENINO,32,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,47,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,,MASCULINO,56,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,17,HOMBRE
ECUATORIANO,MESTIZO/A,,0,UNION DE HECHO,,MASCULINO,40,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,36,HOMBRE
VENEZOLANO,MESTIZO/A,,0,,,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,24,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,NO APLICA,MASCULINO,43,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,43,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,40,MUJER
COLOMBIANO,MESTIZO/A,,0,,NO APLICA,MASCULINO,,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,52,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,22,HOMBRE
VENEZOLANO,,,0,,,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,,MASCULINO,38,HOMBRE
ECUATORIANO,BLANCO/A,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,17,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,18,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,CUARTO NIVEL O DE POSGRADO,MASCULINO,41,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,27,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,55,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,UNION DE HECHO,,FEMENINO,23,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,20,HOMBRE
ECUATORIANO,MONTUBIO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,50,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,24,HOMBRE
PERUANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,21,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,17,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,NO APLICA,0,SOLTERO/A,,MASCULINO,34,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,19,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,26,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,FEMENINO,24,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,,MASCULINO,49,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,DIVORCIADO/A,NO APLICA,MASCULINO,51,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,21,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,FEMENINO,25,MUJER
ECUATORIANO,SHUAR,,0,CASADO/A,NO APLICA,MASCULINO,41,HOMBRE
ECUATORIANO,SHUAR,REGULAR,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,33,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,31,HOMBRE
COLOMBIANO,,,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,FEMENINO,36,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,,MASCULINO,44,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,BACHILLERATO,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,DIVORCIADO/A,BACHILLERATO,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,BACHILLERATO,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,22,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,21,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,NO APLICA,44,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,23,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,26,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,TERCER NIVEL TÉCNICO-TECNOLÓGICO Y DE GRADO,MASCULINO,25,HOMBRE
ECUATORIANO,,NO APLICA,0,SOLTERO/A,NO APLICA,NO APLICA,21,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,25,HOMBRE
ECUATORIANO,BLANCO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,BACHILLERATO,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,FEMENINO,30,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,FEMENINO,24,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,33,HOMBRE
ECUATORIANO,MULATO/A,,0,SOLTERO/A,,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,16,HOMBRE
ECUATORIANO,MESTIZO/A,,0,CASADO/A,BACHILLERATO,MASCULINO,35,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,NO APLICA,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,34,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,23,HOMBRE
COLOMBIANO,MESTIZO/A,NO APLICA,0,,NO APLICA,MASCULINO,40,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,,MASCULINO,28,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,29,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,32,HOMBRE
ECUATORIANO,SHUAR,REGULAR,0,SOLTERO/A,,MASCULINO,22,HOMBRE
VENEZOLANO,,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,38,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,FEMENINO,24,MUJER
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,39,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,,MASCULINO,30,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,CASADO/A,NO APLICA,MASCULINO,36,HOMBRE
ECUATORIANO,MESTIZO/A,,0,DIVORCIADO/A,,FEMENINO,39,MUJER
ECUATORIANO,MESTIZO/A,REGULAR,0,CASADO/A,NO APLICA,MASCULINO,38,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,DIVORCIADO/A,BACHILLERATO,MASCULINO,42,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,MASCULINO,37,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,24,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,,MASCULINO,17,HOMBRE
ECUATORIANO,NEGRO/A,REGULAR,0,SOLTERO/A,,MASCULINO,33,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,26,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,,MASCULINO,22,HOMBRE
ECUATORIANO,AFROECUATORIANO/A  AFRODESCENDIENTE,,0,SOLTERO/A,NO APLICA,MASCULINO,20,HOMBRE
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,58,HOMBRE
ECUATORIANO,MESTIZO/A,REGULAR,0,SOLTERO/A,NO APLICA,FEMENINO,27,MUJER
ECUATORIANO,BLANCO/A,NO APLICA,0,SOLTERO/A,BACHILLERATO,MASCULINO,28,HOMBRE
ECUATORIANO,INDÍGENA,NO APLICA,0,CASADO/A,EDUCACIÓN GENERAL BÁSICA,MASCULINO,33,HOMBRE
ECUATORIANO,,,0,SOLTERO/A,,FEMENINO,35,MUJER
ECUATORIANO,,,0,SOLTERO/A,,MASCULINO,31,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,SOLTERO/A,NO APLICA,MASCULINO,21,HOMBRE
ECUATORIANO,MESTIZO/A,NO APLICA,0,UNION DE HECHO,NO APLICA,NO APLICA,35,MUJER
ECUATORIANO,MESTIZO/A,,0,SOLTERO/A,BACHILLERATO,MASCULINO,26,HOMBRE
